UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
23387,68339,"Albuquerque, NM",24/03/2020,"USA TODAY: #Truckers racing (safely) to fill store shelves
#Coronavirus #retail #food #groceries #stuffyouneed 

https://t.co/mRfHgBDnLp https://t.co/FoUYw3iMPb",Positive
26149,71101,"Minneapolis, MN",25/03/2020,"Moody's reports that #apparel retailers are looking at weeks to months of store closures, movement restrictions, and depressed consumer demand due to the impact #COVID-19. #retail https://t.co/Lfna0raEhQ",Negative
10910,55862,Brooklyn The Planet,19/03/2020,Dodging #coronavirus at the supermarket today #COVID19 https://t.co/davug6Dqo0,Negative
9796,54748,"England, United Kingdom",19/03/2020,Hey @asda @AsdaServiceTeam my friend went into your Basingstoke store this morning and was told by a staff member that the store had been putting up prices of goods because of #coronavirus . Please tell me this isn't true?!,Positive
13366,58318,,20/03/2020,"@WHO @US_FDA - Everyone, including cashiers and stock clerks, at a grocery store touches surfaces that COVID19 can live on. Why aren't you expanding the need to gloves for all workers? @Publix Why aren't you going above and beyond? #IWantToSpeakToYourMana",Neutral
16321,61273,,21/03/2020,Supermarket workers trying to ensure people have enough aren t being looked after properly by the bosses South Ldn Morrisons worker Mike said  All the hand sanitiser we have is brought in by staff themselves,Positive
28104,73056,"Mississauga, ON, Canada ",26/03/2020,"#Manufacturers are rapidly pivoting to support the #Healthcare industry with protective equipment, #medical supplies, and #Ventilators.

@CTVNews shares how @BauerHockey is helping.

#COVID19 #COVID2019 #CaronaVirusUpdate #Manufacturing 

https://t.co/QLblgvVNxI",Positive
38595,83547,,08/04/2020,How did Chinas consumer companies weather their #COVID19 shutdowns? This digital roundtable offers useful insights for the rest of the world: https://t.co/HLB6XDS4Id via @McKinsey,Positive
21917,66869,"Mount Airy, MD",23/03/2020,I spoke with the owners of about shifting gears towards making hand sanitizer to help with caused shortages Watch,Positive
4399,49351,"Montebello, CA",16/03/2020,"THANK YOU GROCERY STORE EMPLOYEES, FARMERS, TRUCKERS, HEALTHCARE WORKERS, RETAIL EMPLOYEES THAT ARE STILL WORKING, AND ALL OTHER ESSENTIAL INDIVIDUALS OFFERING YOUR LIVES TO HELP FIGHT COVID-19 ??",Positive
34093,79045,"San Francisco, CA",06/04/2020,"Changing old habits often takes more than a little nudge. According to @Yotpo's Consumers &amp; Commerce 2020 COVID-19 Trends Report,31% of respondents say they will completely shift to online shopping due to coronavirus. What does this mean for your business? https://t.co/d2u4DVfOY0",Neutral
20199,65151,"Detroit, Michigan USA",22/03/2020,"Shopping in 2020. ?
.
#Coronavirus #COVID19 #Pandemic #ToiletPaper #Shopping #StayHome #StayHealthy #SocialDistancing https://t.co/3ww6RTbIoZ",Neutral
43725,88677,"Down on the farm in Estill County, Kentucky",13/04/2020,"Michiganders are complaining that Governor Whitless has banned them from buying garden supplies and seeds, but she has only banned the sales in retail store. They can still buy online, giving profits to Jeff Bezos instead of local retailers. https://t.co/eTvxJKJoOa",Positive
18528,63480,,22/03/2020,Distilleries now making hand sanitizer,Positive
25431,70383,"Washington, DC",25/03/2020,"hey @AmericanU alums!! campus food service workers have been laid off without pay or health benefits; sign the petition to the president to demand our massive endowment covers basic needs for the folks who took care of all of us:
https://t.co/DtPYugvewd",Positive
32132,77084,"Scotland, United Kingdom",04/04/2020,"It amazes me how many people dont realise its absolutely pointless queuing outside the supermarket at 2m apart (or 7m as some are doing) if you are then going to get within 6 inches from me to get something off the shelf! ????? 
#COVID19 #SocialDistancing",Positive
40282,85234,Toronto,09/04/2020,"'All hands on deck': Grocery store executives get a taste of the hard life on coronavirus front lines

Another insightful story from @jakeedmiston @financialpost  https://t.co/MDDJFvEgA0",Negative
15221,60173,,20/03/2020,"@KeenanPeachy @bronzeagemantis @annakhachiyan @nobody_stop_me Time to re-institute public beatings:
https://t.co/LfZBTOEkoD
Public floggings:
https://t.co/BwDppR0klp'
&amp; maybe more severe punishments for traitors:
https://t.co/vNgB7M089P
",Negative
43609,88561,Global,13/04/2020,"One of the country's largest pork processing facilities is closing until further notice as employees fall ill with Covid-19. The closure puts the country's meat supply at risk, said the CEO of Smithfield, which operates the plant. https://t.co/BCadI0paBc",Negative
10155,55107,YYZ/YYC/YUL/YOW,19/03/2020,"Mass Store Closures in Canada Escalate Significantly Amid COVID-19 Pandemic: ""Hundreds of stores closed on Monday and Tuesday of this week, with hundreds more expected to close on Wednesday as the situation accelerates."" https://t.co/1g5LytnTQX @RetailInsider_",Neutral
16588,61540,"San Juan, Puerto Rico",21/03/2020,1 Gov Wanda Vazquez said Saturday that this is serious the gov t has taken the measures to help curb the spread of the But if citizens go in masses to the supermarket,Positive
9869,54821,Lawrence MA,19/03/2020,"The Unpredictable: COVID-19
Coronavirus is seriously shaking up CPG business and consumer behavior. 

 https://t.co/nAI3K5NG5l",Negative
34367,79319,Global (HQ - USA),06/04/2020,Safety Advice If You Must Visit the Grocery Store   Is isolation getting to you Here s how to know   and what experts say to do,Neutral
8433,53385,"London, England",18/03/2020,"In response to the challenges COVID-19 presents to our communities, we can all work together and help support our local food banks, so that they can meet increased demand and ensure that the poorest don't struggle even more. #bekind #selondon ???? https://t.co/bm3uEqhQVa",Positive
35463,80415,,07/04/2020,WATCH Texas CD23 candidate Raul Reyes discusses the amp dropping oil prices as they affect West Texas is in a run off he is the choice of the people battling against a big money candidate,Negative
32106,77058,"New York, USA",04/04/2020,"An elderly man, right, sits outside #Elmhurst Hospital #Queens #NewYorkCity. Hospital staff, left, gather donated #PPE to treat #coronavirus patients.

More pics click: https://t.co/G63RP042HO

Pics for sale for editorial use. Please contact for prices.

#covid #pandemic https://t.co/FKvPiMoEMx",Positive
17993,62945,London,21/03/2020,"Hi guys. As someone with an underlying condition that both means I'm both vulnerable to #Covid_19 and have lots of dietary restrictions, it would be AMAZING if you could free up some online shopping delivery slots. Thanks!",Positive
15295,60247,,20/03/2020,11 month old has opened a pop up shop. Prices on application. Only serious offers please #coronavirus https://t.co/VXioXFKKg3,Positive
28046,72998,"Melbourne, Australia",26/03/2020,@ALDIAustralia was always the winner in the supermarket battle to prevent #coronavirus from spreading when they don't pack customer's bags.,Positive
36486,81438,Ontario,07/04/2020,"Let's see Weston down on the floor as a cashier. Let the billionaire see what it's like to be on the front lines. #loblaws 
https://t.co/doMVY0ahHe",Positive
19794,64746,"Lexington, Kentucky",22/03/2020,"This is the best news I've heard in a long time! #coronavirus could bring down the #fracking industry as well as the fossil fuel complex overall. By the time demand goes back up, renewables will have overtaken the demand for inexpensive energy. https://t.co/KTOeyJn4Ae",Positive
23721,68673,"Sofia, Bulgaria",24/03/2020,"8m

Online Shopping for Groceries During Stay-At-Home Reduce exposure of senior citizens to COVID-19 waiting in line at grocery stores Provide additional income for people in financial hardship #covid19 #grocerystores #stayathome #groceryshopping 
https://t.co/NBhsqGCVgm",Negative
22375,67327,France,23/03/2020,"#COVID19: Must we put time as well as date on #confinement forms? Can we drive people to airport? Can we use a Drive supermarket which is 12km away when we have a food shop 1km away? What about expiring contrôle technique? We answer here
https://t.co/8ZRTvFXtvX https://t.co/PKuoyBSYaq",Positive
11627,56579,Airstrip One,19/03/2020,For an ongoing display of sheer idiocy check your local supermarket #coronavirus #coronavirusuk,Neutral
38716,83668,"?????, ????",08/04/2020,https://t.co/PsbeBPiypF - Impact of #COVID19 on #consumer sentiments in India and implications for #brands,Neutral
26590,71542,"Kanpur, UP India",25/03/2020,"@Sourabhbjp1 @nirahua1 @diksha0211 @KomalVashisht2 @PriyaRa25629399 @iSinghApurva @ugetprince @iAbhiAcharya @ArvindKejriwal @KapilMishra_IND @DrKumarVishwas Raise your voice.. Ring the bell !! ALL will listen &amp; Act

#IndiaFightsCorona
#SupportDa",Neutral
13122,58074,,20/03/2020,19 Anybody Happy right now,Positive
28674,73626,"Soho, London, UK",27/03/2020,How has online grocery shopping in the UK worked for you Why has hasn t it worked for you Let me know  ,Neutral
19236,64188,philly,22/03/2020,"Been bleaching the bathroom daily/nightly, been washing my hands every chance I get, been washing up twice daily, been carrying hand sanitizer... keyword BEEN! This not new for some of us. #coronavirus",Positive
18083,63035,"Oceanside, CA",21/03/2020,Thanks you @AppleCard @apple @GoldmanSachs for letting me@skip March payment with no penalties I wish @WellsFargo @Chase @BankofAmerica would do this for everyone #thank you #coronavirus #help #humankind @realDonaldTrump @DonaldJTrumpJr help America be great again- #toiletpaper,Positive
21403,66355,United States,23/03/2020,To everyone who also hoarded how do you expect us to clean our equipment of each patient if we run out donate your stash to your local hospital,Positive
40234,85186,?,09/04/2020,"Side effect of #Covid_19:
Fuel hedging is causing massive costs for airlines which are now obliged to pay oil prices according to pre-agreed contracts despite not needing almost any oil at all. Agreed prices were always way higher than current prices 
https://t.co/dpfyGnJiSp",Positive
17364,62316,Outdoors,21/03/2020,Hear you there gang ?????? x #clapforourcarers https://t.co/smFvT1i643,Neutral
16680,61632,,21/03/2020,"These are the types of pictures we need to see. Posting photos of empty shelves only increases the panic and stock piling.  We have enough food, there is enough toilet roll, just buy what you need! The -ve pictures just increase anxiety levels #stockpilingUK #CoronaCrisis https://t.co/ygdJdDgGAE",Negative
21986,66938,"Seattle, WA",23/03/2020,I had to go to the grocery store today. I am now confident in my ability to hold my breath for a solid 26 minutes 32 seconds.  I got me! #StayAtHome  #coronavirus #WashingtonState,Positive
29313,74265,,01/04/2020,Webinar 4 2 3 30p ET Navigating Today s Marketing Landscape  Understand Consumer Advertiser Mindset In  Plan Your Marketing Strategy In This Environment REGISTER HERE  ,Neutral
33551,78503,Los Angeles,05/04/2020,"I just got carded at the grocery store. I was wearing a mask but, whatever. #Covid_19 #facemasks https://t.co/6H7RD1mJxR",Neutral
22903,67855,#America,24/03/2020,No Refunds: Costco Hoarders Discover They Cant Return Toilet Paper - https://t.co/3yxwhiC5fa #coronavirus #chinesevirus #ToiletPaper #WakeUpAmerica #MAGA #KAG,Negative
